ID;ACTIVO;CREADO;CREADOPOR_USERID;MODIFICADO;MODIFICADOPOR_USERID;CLAVE;DESCRIPCION;CLASE;PELIGRO_SECUNDARIO;NOMBRE_TECNICO;FECHAINICIO;FECHAFIN
1,801;S;07.02.2022 11:44;;07.02.2022 11:44;;2922;LIQUIDO CORROSIVO, TOXICO, N.E.P.;8;6.1;Corrosivos.;12.01.2021;
1,802;S;07.02.2022 11:44;;07.02.2022 11:44;;2923;SOLIDO CORROSIVO, TOXICO, N.E.P.;8;6.1;Corrosivos.;12.01.2021;
1,803;S;07.02.2022 11:44;;07.02.2022 11:44;;2924;LIQUIDO INFLAMABLE, CORROSIVO, N.E.P.;3;8;Líquidos inflamables.;12.01.2021;
1,804;S;07.02.2022 11:44;;07.02.2022 11:44;;2925;SOLIDO INFLAMABLE, CORROSIVO, ORGANICO, N.E.P.;4.1;8;Solidos que se inflaman con facilidad o pueden provocar o activar incendios por fricción.;12.01.2021;
1,805;S;07.02.2022 11:44;;07.02.2022 11:44;;2926;SOLIDO INFLAMABLE, TOXICO, ORGANICO, N.E.P.;4.1;6.1;Solidos que se inflaman con facilidad o pueden provocar o activar incendios por fricción.;12.01.2021;
1,806;S;07.02.2022 11:44;;07.02.2022 11:44;;2927;LIQUIDO TOXICO, CORROSIVO, ORGANICO, N.E.P.;6.1;8;Tóxicos;12.01.2021;
1,807;S;07.02.2022 11:44;;07.02.2022 11:44;;2928;SOLIDO TOXICO, CORROSIVO, ORGANICO, N.E.P.;6.1;8;Tóxicos;12.01.2021;
1,808;S;07.02.2022 11:44;;07.02.2022 11:44;;2929;LIQUIDO TOXICO, INFLAMABLE, ORGANICO, N.E.P.;6.1;3;Tóxicos;12.01.2021;
1,809;S;07.02.2022 11:44;;07.02.2022 11:44;;2930;SOLIDO TOXICO, INFLAMABLE, ORGANICO, N.E.P.;6.1;4.1;Tóxicos;12.01.2021;
1,810;S;07.02.2022 11:44;;07.02.2022 11:44;;2931;SULFATO DE VANADILO;6.1;;;12.01.2021;
1,811;S;07.02.2022 11:44;;07.02.2022 11:44;;2933;2-CLOROPROPIONATO DE METILO;3;;;12.01.2021;
1,812;S;07.02.2022 11:44;;07.02.2022 11:44;;2934;2-CLOROPROPIONATO DE ISOPROPILO;3;;;12.01.2021;
1,813;S;07.02.2022 11:44;;07.02.2022 11:44;;2935;2-CLOROPROPIONATO DE ETILO;3;;;12.01.2021;
1,814;S;07.02.2022 11:44;;07.02.2022 11:44;;2936;ACIDO TIOLACTICO;6.1;;;12.01.2021;
1,815;S;07.02.2022 11:44;;07.02.2022 11:44;;2937;ALCOHOL alfa-METILBENCILICO;6.1;;;12.01.2021;
1,816;S;07.02.2022 11:44;;07.02.2022 11:44;;2940;9-FOSFABICICLONONANOS (FOSFINAS DE CICLOOCTADIENO);4.2;;;12.01.2021;
1,817;S;07.02.2022 11:44;;07.02.2022 11:44;;2941;FLUORANILINAS;6.1;;;12.01.2021;
1,818;S;07.02.2022 11:44;;07.02.2022 11:44;;2942;2-TRIFLUOROMETILANILINA;6.1;;;12.01.2021;
1,819;S;07.02.2022 11:44;;07.02.2022 11:44;;2943;TETRAHIDROFURFURILAMINA;3;;;12.01.2021;
1,820;S;07.02.2022 11:44;;07.02.2022 11:44;;2945;N-METILBUTILAMINA;3;8;;12.01.2021;
1,821;S;07.02.2022 11:44;;07.02.2022 11:44;;2946;2-AMINO-5-DIETILAMINOPENTANO;6.1;;;12.01.2021;
1,822;S;07.02.2022 11:44;;07.02.2022 11:44;;2947;CLOROACETATO DE ISOPROPILO;3;;;12.01.2021;
1,823;S;07.02.2022 11:44;;07.02.2022 11:44;;2948;3-TRIFLUOROMETILANILINA;6.1;;;12.01.2021;
1,824;S;07.02.2022 11:44;;07.02.2022 11:44;;2949;HIDROSULFURO DE SODIO (SULFHIDRATO SODICO) con un mínimo de 25% de agua de cristalización;8;;;12.01.2021;
1,825;S;07.02.2022 11:44;;07.02.2022 11:44;;2950;GRANULOS DE MAGNESIO RECUBIERTOS en partículas de un mínimo de 149 micrones;4.3;;;12.01.2021;
1,826;S;07.02.2022 11:44;;07.02.2022 11:44;;2956;5-terc-BUTIL-2,4,6-TRINITRO-m-XILENO (ALMIZCLE XILENO);4.1;;;12.01.2021;
1,827;S;07.02.2022 11:44;;07.02.2022 11:44;;2965;DIMETILETEARATO DE TRIFLUORURO DE BORO;4.3;3 8;;12.01.2021;
1,828;S;07.02.2022 11:44;;07.02.2022 11:44;;2966;TIOGLICOL;6.1;;;12.01.2021;
1,829;S;07.02.2022 11:44;;07.02.2022 11:44;;2967;ACIDO SULFAMICO;8;;;12.01.2021;
1,830;S;07.02.2022 11:44;;07.02.2022 11:44;;2968;MANEB ESTABILIZADO o PREPARADOS DE MANEB ESTABILIZADOS contra el calentamiento espontáneo;4.3;;;12.01.2021;
1,831;S;07.02.2022 11:44;;07.02.2022 11:44;;2969;SEMILLAS DE RICINO o HARINA DE RICINO o TORTA DE RICINO o RICINO EN COPOS;9;;;12.01.2021;
1,832;S;07.02.2022 11:44;;07.02.2022 11:44;;2977;MATERIALES  RADIACTIVOS, HEXAFLUORURO DE URANIO, FISIONABLE;7;8;;12.01.2021;
1,833;S;07.02.2022 11:44;;07.02.2022 11:44;;2978;MATERIALES  RADIACTIVOS, HEXAFLUORURO DE URANIO, no fisioble o fisioble exceptuado;7;8;;12.01.2021;
1,834;S;07.02.2022 11:44;;07.02.2022 11:44;;2983;OXIDO DE ETILENO Y OXIDO DE PROPILENO EN MEZCLA con un máximo de 30% de óxido de etileno;3;6.1;;12.01.2021;
1,835;S;07.02.2022 11:44;;07.02.2022 11:44;;2984;PEROXIDO DE HIDROGENO EN SOLUCION ACUOSA con un mínimo de 8% pero menos de 20% de peróxido de hidrógeno (estabilizada según sea necesario);5.1;;;12.01.2021;
1,836;S;07.02.2022 11:44;;07.02.2022 11:44;;2985;CLOROSILANOS, INFLAMABLES, CORROSIVOS, N.E.P.;3;8;Líquidos inflamables.;12.01.2021;
1,837;S;07.02.2022 11:44;;07.02.2022 11:44;;2986;CLOROSILANOS, CORROSIVOS, INFLAMABLES, N.E.P.;8;3;Corrosivos.;12.01.2021;
1,838;S;07.02.2022 11:44;;07.02.2022 11:44;;2987;CLOROSILANOS, CORROSIVOS, N.E.P.;8;;Corrosivos.;12.01.2021;
1,839;S;07.02.2022 11:44;;07.02.2022 11:44;;2988;CLOROSILANOS QUE REACCIONAN CON EL AGUA, INFLAMABLES, CORROSIVOS, N.E.P.;4.3;3 8;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
1,840;S;07.02.2022 11:44;;07.02.2022 11:44;;2989;FOSFITO DIBASICO DE PLOMO;4.1;;;12.01.2021;
1,841;S;07.02.2022 11:44;;07.02.2022 11:44;;2990;APARATOS DE SALVAMENTO AUTOINFLABLES;9;;;12.01.2021;
1,842;S;07.02.2022 11:44;;07.02.2022 11:44;;2991;PLAGUICIDA A BASE DE CARBAMATO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C;6.1;3;Tóxicos;12.01.2021;
1,843;S;07.02.2022 11:44;;07.02.2022 11:44;;2992;PLAGUICIDA A BASE DE CARBAMATOS, LIQUIDO, TOXICO;6.1;;Tóxicos;12.01.2021;
1,844;S;07.02.2022 11:44;;07.02.2022 11:44;;2993;PLAGUICIDA ARSENICAL, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C;6.1;3;Tóxicos;12.01.2021;
1,845;S;07.02.2022 11:44;;07.02.2022 11:44;;2994;PLAGUICIDA ARSENICAL, LIQUIDO, TOXICO;6.1;;Tóxicos;12.01.2021;
1,846;S;07.02.2022 11:44;;07.02.2022 11:44;;2995;PLAGUICIDA ORGANOCLORADO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C;6.1;3;Tóxicos;12.01.2021;
1,847;S;07.02.2022 11:44;;07.02.2022 11:44;;2996;PLAGUICIDA ORGANOCLORADO, LIQUIDO, TOXICO;6.1;3;Tóxicos;12.01.2021;
1,848;S;07.02.2022 11:44;;07.02.2022 11:44;;2997;PLAGUICIDA A BASE DE TRIAZINA, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C;6.1;3;Tóxicos;12.01.2021;
1,849;S;07.02.2022 11:44;;07.02.2022 11:44;;2998;PLAGUICIDA A BASE DE TRIAZINA, LIQUIDO, TOXICO;6.1;;Tóxicos;12.01.2021;
1,850;S;07.02.2022 11:44;;07.02.2022 11:44;;3005;PLAGUICIDA A BASE DE TIOCARBAMATO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C;6.1;3;Tóxicos;12.01.2021;
1,851;S;07.02.2022 11:44;;07.02.2022 11:44;;3006;PLAGUICIDA A BASE DE TIOCARBAMATO, LIQUIDO, TOXICO;6.1;;Tóxicos;12.01.2021;
1,852;S;07.02.2022 11:44;;07.02.2022 11:44;;3009;PLAGUICIDA A BASE DE COBRE, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C;6.1;3;Tóxicos;12.01.2021;
1,853;S;07.02.2022 11:44;;07.02.2022 11:44;;3010;PLAGUICIDA A BASE DE COBRE, LIQUIDO, TOXICO;6.1;;Tóxicos;12.01.2021;
1,854;S;07.02.2022 11:44;;07.02.2022 11:44;;3011;PLAGUICIDA A BASE DE MERCURIO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C;6.1;3;Tóxicos;12.01.2021;
1,855;S;07.02.2022 11:44;;07.02.2022 11:44;;3012;PLAGUICIDA A BASE DE MERCURIO, LIQUIDO, TOXICO;6.1;;Tóxicos;12.01.2021;
1,856;S;07.02.2022 11:44;;07.02.2022 11:44;;3013;PLAGUICIDA A BASE DE NITROFENOLES SUSTITUIDOS, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C;6.1;3;Tóxicos;12.01.2021;
1,857;S;07.02.2022 11:44;;07.02.2022 11:44;;3014;PLAGUICIDA A BASE DE NITROFENOLES SUSTITUIDOS, LIQUIDO, TOXICO;6.1;;Tóxicos;12.01.2021;
1,858;S;07.02.2022 11:44;;07.02.2022 11:44;;3015;PLAGUICIDA A BASE DE DIPIRIDILO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C;6.1;3;Tóxicos;12.01.2021;
1,859;S;07.02.2022 11:44;;07.02.2022 11:44;;3016;PLAGUICIDA A BASE DE DIPIRIDILO, LIQUIDO, TOXICO;6.1;;Tóxicos;12.01.2021;
1,860;S;07.02.2022 11:44;;07.02.2022 11:44;;3017;PLAGUICIDA A BASE DE ORGANOFOSFORO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C;6.1;3;Tóxicos;12.01.2021;
1,861;S;07.02.2022 11:44;;07.02.2022 11:44;;3018;PLAGUICIDA A BASE DE ORGANOFOSFORO, LIQUIDO, TOXICO;6.1;;Tóxicos;12.01.2021;
1,862;S;07.02.2022 11:44;;07.02.2022 11:44;;3019;PLAGUICIDA A BASE DE ORGANOESTAÑO, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C;6.1;3;Tóxicos;12.01.2021;
1,863;S;07.02.2022 11:44;;07.02.2022 11:44;;3020;PLAGUICIDA A BASE DE ORGANOESTAÑO, LIQUIDO, TOXICO;6.1;;Tóxicos;12.01.2021;
1,864;S;07.02.2022 11:44;;07.02.2022 11:44;;3021;PLAGUICIDA LIQUIDO, INFLAMABLE, TOXICO, N.E.P., de punto de inflamación inferior a 23°C;3;6.1;Líquidos inflamables.;12.01.2021;
1,865;S;07.02.2022 11:44;;07.02.2022 11:44;;3022;OXIDO DE 1,2-BUTILENO ESTABILIZADO;3;;;12.01.2021;
1,866;S;07.02.2022 11:44;;07.02.2022 11:44;;3023;2-METIL-2-HEPTANOTIOL;6.1;3;;12.01.2021;
1,867;S;07.02.2022 11:44;;07.02.2022 11:44;;3024;PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación inferior a 23°C;3;6.1;Líquidos inflamables.;12.01.2021;
1,868;S;07.02.2022 11:44;;07.02.2022 11:44;;3025;PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, LIQUIDO, TOXICO, INFLAMABLE, de punto de inflamación no inferior a 23°C;6.1;3;Tóxicos;12.01.2021;
1,869;S;07.02.2022 11:44;;07.02.2022 11:44;;3026;PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, LIQUIDO, TOXICO;6.1;;Tóxicos;12.01.2021;
1,870;S;07.02.2022 11:44;;07.02.2022 11:44;;3027;PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA, SOLIDO, TOXICO;6.1;;Tóxicos;12.01.2021;
1,871;S;07.02.2022 11:44;;07.02.2022 11:44;;3028;ACUMULADORES ELECTRICOS SECOS QUE CONTIENEN HIDROXIDO DE POTASIO SOLIDO;8;;;12.01.2021;
1,872;S;07.02.2022 11:44;;07.02.2022 11:44;;3048;PLAGUICIDA A BASE DE FOSFURO DE ALUMINIO;6.1;;;12.01.2021;
1,873;S;07.02.2022 11:44;;07.02.2022 11:44;;3054;CICLOHEXILMERCAPTANO;3;;;12.01.2021;
1,874;S;07.02.2022 11:44;;07.02.2022 11:44;;3055;2-(2-AMINOETOXI)ETANOL;8;;;12.01.2021;
1,875;S;07.02.2022 11:44;;07.02.2022 11:44;;3056;n-HEPTALDEHIDO;3;;;12.01.2021;
1,876;S;07.02.2022 11:44;;07.02.2022 11:44;;3057;CLORURO DE TRIFLUORACETILO;2.3;8;;12.01.2021;
1,877;S;07.02.2022 11:44;;07.02.2022 11:44;;3064;NITROGLICERINA EN SOLUCION ALCOHOLICA con más de 1% pero no más de 5% de nitroglicerina;3;;;12.01.2021;
1,878;S;07.02.2022 11:44;;07.02.2022 11:44;;3065;BEBIDAS ALCOHOLICAS, con más de 70% de alcohol en volumen;3;;;12.01.2021;
1,879;S;07.02.2022 11:44;;07.02.2022 11:44;;3065;BEBIDAS ALCOHOLICAS, con más de 24% pero no más de 70% de alcohol en volumen;3;;;12.01.2021;
1,880;S;07.02.2022 11:44;;07.02.2022 11:44;;3066;PINTURA (incluye pintura, laca, esmalte, colorante, goma laca, barniz, betún, encáustico, apresto líquido y base líquida para lacas) o PRODUCTOS PARA PINTURA (incluye compuestos disolventes o reductores de pintura);8;;;12.01.2021;
1,881;S;07.02.2022 11:44;;07.02.2022 11:44;;3070;MEZCLA DE OXIDO DE ETILENO Y DICLORODIFLUOMETANO, con un máximo de 12,5% de óxido de etileno;2.2;;;12.01.2021;
1,882;S;07.02.2022 11:44;;07.02.2022 11:44;;3071;MERCAPTANOS LIQUIDOS, TOXICOS, INFLAMABLES, N.E.P., o MEZCLA DE MERCAPTANOS LIQUIDOS, TOXICOS, INFLAMABLES, N.E.P.;6.1;3;Tóxicos;12.01.2021;
1,883;S;07.02.2022 11:44;;07.02.2022 11:44;;3072;APARATOS DE SALVAMENTO NO AUTOINFLABLES que contengan mercancías peligrosas como material accesorio;9;;;12.01.2021;
1,884;S;07.02.2022 11:44;;07.02.2022 11:44;;3073;VINILPIRIDINAS ESTABILIZADAS;6.1;3 8;;12.01.2021;
1,885;S;07.02.2022 11:44;;07.02.2022 11:44;;3077;SUBSTANCIA SOLIDA POTENCIALMENTE PELIGROSA PARA EL MEDIO AMBIENTE, N.E.P.;9;;Substancias que durante el transporte presentan un riesgo distinto de los correspondientes a las clases 1 a 8.;12.01.2021;
1,886;S;07.02.2022 11:44;;07.02.2022 11:44;;3078;CERIO, torneaduras o polvo granulado;4.3;;;12.01.2021;
1,887;S;07.02.2022 11:44;;07.02.2022 11:44;;3079;METACRILONITRILO ESTABILIZADO;6.1;3;;12.01.2021;
1,888;S;07.02.2022 11:44;;07.02.2022 11:44;;3080;ISOCIANATOS TOXICOS, INFLAMABLES, N.E.P., o ISOCIANATOS EN SOLUCION, TOXICOS, INFLAMABLES, N.E.P.;6.1;3;Tóxicos;12.01.2021;
1,889;S;07.02.2022 11:44;;07.02.2022 11:44;;3082;SUBSTANCIA LIQUIDA POTENCIALMENTE PELIGROSAS PARA EL MEDIO AMBIENTE, N.E.P.;9;;Substancias que durante el transporte presentan un riesgo distinto de los correspondientes a las clases 1 a 8.;12.01.2021;
1,890;S;07.02.2022 11:44;;07.02.2022 11:44;;3083;FLUORURO DE PERCLORILO;2.3;5.1;;12.01.2021;
1,891;S;07.02.2022 11:44;;07.02.2022 11:44;;3084;SOLIDO CORROSIVO COMBURENTE, N.E.P.;8;5.1;Corrosivos.;12.01.2021;
1,892;S;07.02.2022 11:44;;07.02.2022 11:44;;3085;SOLIDO COMBURENTE, CORROSIVO, N.E.P.;5.1;8;Oxidantes.;12.01.2021;
1,893;S;07.02.2022 11:44;;07.02.2022 11:44;;3086;SOLIDO TOXICO, COMBURENTE, N.E.P.;6.1;5.1;Tóxicos;12.01.2021;
1,894;S;07.02.2022 11:44;;07.02.2022 11:44;;3087;SOLIDO COMBURENTE, TOXICO, N.E.P.;5.1;6.1;Oxidantes.;12.01.2021;
1,895;S;07.02.2022 11:44;;07.02.2022 11:44;;3088;SOLIDO ORGANICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.;4.2;;Solidos inflamables de reacción espontanea.;12.01.2021;
1,896;S;07.02.2022 11:44;;07.02.2022 11:44;;3089;POLVOS METALICOS INFLAMABLES, N.E.P.;4.1;;Solidos que se inflaman con facilidad o pueden provocar o activar incendios por fricción.;12.01.2021;
1,897;S;07.02.2022 11:44;;07.02.2022 11:44;;3090;BATERIAS DE METAL LITIO (Incluidas las baterías de aleación de litio);9;;;12.01.2021;
1,898;S;07.02.2022 11:44;;07.02.2022 11:44;;3091;BATERIAS DE METAL LITIO INSTALADAS EN UN EQUIPO O BATERIAS DE  METAL LITIO EMBALADAS CON UN EQUIPO (Incluidas las baterías de aleación de litio);9;;;12.01.2021;
1,899;S;07.02.2022 11:44;;07.02.2022 11:44;;3092;1-METOXI-2-PROPANOL;3;;;12.01.2021;
1,900;S;07.02.2022 11:44;;07.02.2022 11:44;;3093;LIQUIDO CORROSIVO COMBURENTE N.E.P.;8;5.1;Corrosivos.;12.01.2021;
1,901;S;07.02.2022 11:44;;07.02.2022 11:44;;3094;LIQUIDO CORROSIVO QUE REACCIONA CON EL AGUA, N.E.P.;8;4.3;Corrosivos.;12.01.2021;
1,902;S;07.02.2022 11:44;;07.02.2022 11:44;;3095;SOLIDO CORROSIVO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.;8;4.2;Corrosivos.;12.01.2021;
1,903;S;07.02.2022 11:44;;07.02.2022 11:44;;3096;SOLIDO CORROSIVO QUE REACCIONA CON EL AGUA N.E.P.;8;4.3;Corrosivos.;12.01.2021;
1,904;S;07.02.2022 11:44;;07.02.2022 11:44;;3097;SOLIDO INFLAMABLE, COMBURENTE, N.E.P.;4.1;5.1;Solidos que se inflaman con facilidad o pueden provocar o activar incendios por fricción.;12.01.2021;
1,905;S;07.02.2022 11:44;;07.02.2022 11:44;;3098;LIQUIDO COMBURENTE, CORROSIVO, N.E.P.;5.1;8;Oxidantes.;12.01.2021;
1,906;S;07.02.2022 11:44;;07.02.2022 11:44;;3099;LIQUIDO COMBURENTE, TOXICO, N.E.P.;5.1;6.1;Oxidantes.;12.01.2021;
1,907;S;07.02.2022 11:44;;07.02.2022 11:44;;3100;SOLIDO COMBURENTE QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.;5.1;4.2;Oxidantes.;12.01.2021;
1,908;S;07.02.2022 11:44;;07.02.2022 11:44;;3101;PEROXIDO ORGANICO LIQUIDO TIPO B;5.2;;Peróxidos orgánicos.;12.01.2021;
1,909;S;07.02.2022 11:44;;07.02.2022 11:44;;3102;PEROXIDO ORGANICO SOLIDO TIPO B;5.2;;Peróxidos orgánicos.;12.01.2021;
1,910;S;07.02.2022 11:44;;07.02.2022 11:44;;3103;PEROXIDO ORGANICO LIQUIDO TIPO C;5.2;;Peróxidos orgánicos.;12.01.2021;
1,911;S;07.02.2022 11:44;;07.02.2022 11:44;;3104;PEROXIDO ORGANICO SOLIDO TIPO C;5.2;;Peróxidos orgánicos.;12.01.2021;
1,912;S;07.02.2022 11:44;;07.02.2022 11:44;;3105;PEROXIDO ORGANICO LIQUIDO TIPO D;5.2;;Peróxidos orgánicos.;12.01.2021;
1,913;S;07.02.2022 11:44;;07.02.2022 11:44;;3106;PEROXIDO ORGANICO SOLIDO TIPO D;5.2;;Peróxidos orgánicos.;12.01.2021;
1,914;S;07.02.2022 11:44;;07.02.2022 11:44;;3107;PEROXIDO ORGANICO LIQUIDO TIPO E;5.2;;Peróxidos orgánicos.;12.01.2021;
1,915;S;07.02.2022 11:44;;07.02.2022 11:44;;3108;PEROXIDO ORGANICO SOLIDO TIPO E;5.2;;Peróxidos orgánicos.;12.01.2021;
1,916;S;07.02.2022 11:44;;07.02.2022 11:44;;3109;PEROXIDO ORGANICO LIQUIDO TIPO F;5.2;;Peróxidos orgánicos.;12.01.2021;
1,917;S;07.02.2022 11:44;;07.02.2022 11:44;;3110;PEROXIDO ORGANICO SOLIDO TIPO F;5.2;;Peróxidos orgánicos.;12.01.2021;
1,918;S;07.02.2022 11:44;;07.02.2022 11:44;;3111;PEROXIDO ORGANICO LIQUIDO TIPO B LIQUIDO, CON TEMPERATURA REGULADA;5.2;;Peróxidos orgánicos.;12.01.2021;
1,919;S;07.02.2022 11:44;;07.02.2022 11:44;;3112;PEROXIDO ORGANICO LIQUIDO TIPO B SOLIDO, CON TEMPERATURA REGULADA;5.2;;Peróxidos orgánicos.;12.01.2021;
1,920;S;07.02.2022 11:44;;07.02.2022 11:44;;3113;PEROXIDO ORGANICO LIQUIDO TIPO C, CON TEMPERATURA REGULADA;5.2;;Peróxidos orgánicos.;12.01.2021;
1,921;S;07.02.2022 11:44;;07.02.2022 11:44;;3114;PEROXIDO ORGANICO SOLIDO TIPO C, CON TEMPERATURA REGULADA;5.2;;Peróxidos orgánicos.;12.01.2021;
1,922;S;07.02.2022 11:44;;07.02.2022 11:44;;3115;PEROXIDO ORGANICO LIQUIDO TIPO D, CON TEMPERATURA REGULADA;5.2;;Peróxidos orgánicos.;12.01.2021;
1,923;S;07.02.2022 11:44;;07.02.2022 11:44;;3116;PEROXIDO ORGANICO SOLIDO TIPO D, CON TEMPERATURA REGULADA;5.2;;Peróxidos orgánicos.;12.01.2021;
1,924;S;07.02.2022 11:44;;07.02.2022 11:44;;3117;PEROXIDO ORGANICO LIQUIDO TIPO E, CON TEMPERATURA REGULADA;5.2;;Peróxidos orgánicos.;12.01.2021;
1,925;S;07.02.2022 11:44;;07.02.2022 11:44;;3118;PEROXIDO ORGANICO SOLIDO TIPO E, CON TEMPERATURA REGULADA;5.2;;Peróxidos orgánicos.;12.01.2021;
1,926;S;07.02.2022 11:44;;07.02.2022 11:44;;3119;PEROXIDO ORGANICO LIQUIDO TIPO F, CON TEMPERATURA REGULADA;5.2;;Peróxidos orgánicos.;12.01.2021;
1,927;S;07.02.2022 11:44;;07.02.2022 11:44;;3120;PEROXIDO ORGANICO SOLIDO TIPO F, CON TEMPERATURA REGULADA;5.2;;Peróxidos orgánicos.;12.01.2021;
1,928;S;07.02.2022 11:44;;07.02.2022 11:44;;3121;SOLIDO COMBURENTE QUE REACCIONA CON EL AGUA, N.E.P.;5.1;4.3;Oxidantes.;12.01.2021;
1,929;S;07.02.2022 11:44;;07.02.2022 11:44;;3122;LIQUIDO TOXICO, OXIDANTE, N.E.P.;6.1;5.1;Tóxicos;12.01.2021;
1,930;S;07.02.2022 11:44;;07.02.2022 11:44;;3123;LIQUIDO TOXICO QUE REACCIONA CON EL AGUA, N.E.P.;6.1;4.3;Tóxicos;12.01.2021;
1,931;S;07.02.2022 11:44;;07.02.2022 11:44;;3124;SOLIDO TOXICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P.;6.1;4.2;Tóxicos;12.01.2021;
1,932;S;07.02.2022 11:44;;07.02.2022 11:44;;3125;SOLIDO TOXICO QUE REACCIONA CON EL AGUA, N.E.P;6.1;4.3;Tóxicos;12.01.2021;
1,933;S;07.02.2022 11:44;;07.02.2022 11:44;;3126;SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, CORROSIVO, ORGANICO, N.E.P.;4.2;8;Solidos inflamables de reacción espontanea.;12.01.2021;
1,934;S;07.02.2022 11:44;;07.02.2022 11:44;;3127;SOLIDO QUE EXPERIMENTA CALENTAMIENTO, COMBURENTE, N.E.P.;4.2;5.1;Solidos inflamables de reacción espontanea.;12.01.2021;
1,935;S;07.02.2022 11:44;;07.02.2022 11:44;;3128;SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, TOXICO, ORGANICO, N.E.P.;4.2;6.1;Solidos inflamables de reacción espontanea.;12.01.2021;
1,936;S;07.02.2022 11:44;;07.02.2022 11:44;;3129;LIQUIDO QUE REACCIONA CON EL AGUA, CORROSIVO, N.E.P.;4.3;8;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
1,937;S;07.02.2022 11:44;;07.02.2022 11:44;;3130;LIQUIDO QUE REACCIONA CON EL AGUA, TOXICO, N.E.P.;4.3;6.1;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
1,938;S;07.02.2022 11:44;;07.02.2022 11:44;;3131;SOLIDO QUE REACCIONA CON EL AGUA, CORROSIVO, N.E.P.;4.3;8;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
1,939;S;07.02.2022 11:44;;07.02.2022 11:44;;3132;SOLIDO QUE REACCIONA CON EL AGUA, INFLAMABLE, N.E.P.;4.3;4.1;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
1,940;S;07.02.2022 11:44;;07.02.2022 11:44;;3133;SOLIDO QUE REACCIONA CON EL AGUA, N.E.P.;4.3;5.1;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
1,941;S;07.02.2022 11:44;;07.02.2022 11:44;;3134;SOLIDO QUE REACCIONA CON EL AGUA, TOXICO, N.E.P.;4.3;6.1;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
1,942;S;07.02.2022 11:44;;07.02.2022 11:44;;3135;SOLIDO QUE REACCIONA CON EL AGUA Y QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO, N.E.P;4.3;4.2;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
1,943;S;07.02.2022 11:44;;07.02.2022 11:44;;3136;TRIFLUOROMETANO LIQUIDO REFRIGERADO;2.2;;;12.01.2021;
1,944;S;07.02.2022 11:44;;07.02.2022 11:44;;3137;SOLIDO COMBURENTE, INFLAMABLE, N.E.P.;5.1;4.1;Oxidantes.;12.01.2021;
1,945;S;07.02.2022 11:44;;07.02.2022 11:44;;3138;MEZCLA LIQUIDA, REFRIGERADA, con no menos de 71,5% de etilen,  un máximo de 22.5% de acetileno y un máximo de 6% de propileno;2.1;;;12.01.2021;
1,946;S;07.02.2022 11:44;;07.02.2022 11:44;;3139;LIQUIDO OXIDANTE, N.E.P.;5.1;;Oxidantes.;12.01.2021;
1,947;S;07.02.2022 11:44;;07.02.2022 11:44;;3140;ALCALOIDES LIQUIDOS N.E.P. o SALES DE ALCALOIDES LIQUIDAS N.E.P.;6.1;;Tóxicos;12.01.2021;
1,948;S;07.02.2022 11:44;;07.02.2022 11:44;;3141;ANTIMONIO, COMPUESTO INORGANICO LIQUIDO, N.E.P.;6.1;;Tóxicos;12.01.2021;
